customerID;firstname;lastname;city;country;username;password;age;income;gender
1618;NBNGVZ;CEBVIVPQMU;JNXOUAP;US;user149;password;32;20000;M
1619;SHACSE;CEBWJRAAJA;BTFXGJB;US;user8191;password;60;80000;F
1621;KBEEWN;CEDGJSRJPI;NMKZAYV;US;user2621;password;66;100000;F
1622;WEVNOK;CEIHMOAZLN;LNDPFFE;US;user638;password;63;80000;M
1623;SJWLMZ;CEJCZSWMWJ;CCSXCSQ;US;user7927;password;84;40000;F
1625;IHMLNS;CENVLXJNPV;CTLNFNZ;US;user8642;password;34;20000;F
1626;WMBPIK;CEPBIAEZDK;FZOLDSW;US;user8011;password;62;80000;M
1627;TRHSKE;CEQEHRSGPA;YCSKODH;US;user5156;password;19;80000;M
1630;CFRPXO;CEQWEYDZDG;FSNGIWU;US;user2212;password;27;40000;M
1634;AKDYNR;CEZDXROJBN;NKRJILX;US;user9507;password;76;100000;F
1637;UBVINX;CFCSRKEQPZ;ERFWHQL;US;user7310;password;54;80000;M
1643;DPLCVR;CFHROORWUE;CTQNQTM;US;user7599;password;41;20000;F
1647;GGXIGS;CFLOQHDGEN;ZTYHUKV;US;user5241;password;55;20000;F
1649;YNCFBA;CFMUJZIZDN;IQGVRQT;US;user7372;password;28;20000;M
1653;FMAUKJ;CFQPXAWVWY;JFQZMDI;US;user4339;password;76;20000;F
1655;LMSOOO;CFSKUYFAZN;RIRFFEJ;US;user2235;password;63;40000;F
1657;HKSVUH;CFTPDROXTF;MNRXRWO;US;user2568;password;33;80000;M
1658;EUKPWV;CFTUPSTXXR;WVAUXFJ;US;user709;password;49;60000;F
1659;EBXJKX;CFTZCYDDUX;HJUSKHE;US;user9204;password;39;100000;F
1660;CDZZKT;CFUWODLMUA;PEZTKIB;US;user545;password;71;40000;F
1661;DHEOYL;CFWWOCOSUY;COSMFZR;US;user4584;password;63;100000;M
1664;XKCXZC;CFXXXGCAIZ;CYXURSB;US;user5329;password;58;60000;F
1665;NZUETX;CFZGWOSHMH;YOQACKT;US;user6833;password;79;80000;F
1667;OUXVJU;CGAVIGFQTO;TJRXODZ;US;user559;password;20;20000;F
1668;USMNOH;CGBPTDUDAO;FTNYLYP;US;user413;password;29;80000;M
1672;XBSYKA;CGIRRZHNXZ;UJZWEQF;US;user9328;password;67;20000;M
1674;RKKSEN;CGKMHRAEHB;CKKDDKU;US;user9031;password;45;100000;M
1675;SDJJXH;CGMTBELOOB;RLDVDTN;US;user4106;password;79;40000;M
1679;ERQJPU;CGNXDUOHCH;JYYMNYO;US;user4971;password;51;60000;M
1680;GWTHKH;CGOFPKGPQT;TRIRPMD;US;user1622;password;85;60000;F
1681;MMCDAA;CGOTXGISNL;HQCCIZQ;US;user182;password;86;100000;F
1682;ASRZYY;CGPTRYHHJC;NJFJSFN;US;user2167;password;39;40000;F
1687;YSFMUW;CGSFYYYGHL;SPBQYAO;US;user9893;password;37;100000;M
1688;RNVVCZ;CGTOITDPOQ;FRHYERP;US;user752;password;54;80000;M
1689;BFZOAW;CGUQNKXSGR;OGJUDOI;US;user3204;password;50;20000;M
1694;JVCRQJ;CIAOIPFXDY;TLDFDAG;US;user125;password;44;60000;M
1695;UONYFW;CIBOFPVMVM;XZSYQNH;US;user8926;password;53;80000;M
1697;RCZEXI;CIFTNPKBJL;FSHSTHS;US;user4823;password;68;80000;F
1699;RWIAGQ;CIHNJXLZOX;FGSQBBC;US;user1974;password;50;40000;M
1700;ZWCBGP;CIHOSRYNOM;SYCRLVI;US;user3980;password;55;80000;F
1702;PCEHQT;CIHPHXNKHX;BPMHRSY;US;user7172;password;23;100000;F
1703;XYZYMG;CIKKPRFKPH;BBWPWNJ;US;user5780;password;38;60000;F
1704;ZJGIUO;CIKVFUCGQO;NDJGLZM;US;user1666;password;90;20000;F
1706;GIPFFX;CIPZLTYBJL;OWUQYYY;US;user7254;password;83;80000;F
1707;ODNGHD;CIQKTSWMNS;UJIGALI;US;user8245;password;89;80000;M
1708;ZHMNRR;CIROXALQGW;DWENRAT;US;user3510;password;54;60000;F
1709;PCBZHZ;CIUNZNZNMI;KLOHEGW;US;user6264;password;29;60000;M
1710;NITOLP;CIVGPKDAZS;RBLZQWE;US;user372;password;54;100000;M
1711;UFQYYA;CIWHYHPHUE;JRKIQWM;US;user8276;password;50;20000;F
1713;DGGFLF;CIZEMQHBMH;KBFMOBH;US;user290;password;85;40000;M
1714;HHKRNL;CIZOQZEIWD;MHLLAZY;US;user1205;password;90;80000;M
1715;DGEDPW;CIZVRUQKCR;WWXBJVQ;US;user1149;password;76;20000;F
1716;FEIFAK;CIZWNHUDAN;BVLETXJ;US;user6611;password;80;80000;M
1723;WXMYOH;CJHJNXOZRE;ZILDBOB;US;user8664;password;85;40000;M
1724;KUHOFK;CJHNOPIYHA;DKFLHLZ;US;user3606;password;69;60000;F
1725;VKOGMT;CJIEXBZWEO;OQUOHMB;US;user4585;password;80;80000;M
1726;EIWBWW;CJKGLTTVSE;MRSPTXJ;US;user6465;password;35;40000;F
1730;ABACEL;CJMOBUPFYH;QQGXBKC;US;user4265;password;42;100000;M
1731;XMOOTO;CJMSFPHMZQ;YNMABNE;US;user7124;password;61;60000;M
1733;NCGWRC;CJOPRHUHIE;ZAVIELY;US;user9;password;86;100000;M
1735;XKCFDM;CJPNRLONAE;FGUXUJX;US;user5519;password;65;60000;M
1736;BITJWX;CJPPETHUUS;SOFEKBL;US;user8445;password;39;60000;F
1737;HIEVDH;CJPQUIPVCV;XIISGNC;US;user9426;password;89;40000;M
1738;ZRIPYH;CJSOHRTSSS;PONWTSF;US;user3231;password;38;40000;F
1742;ILOVKO;CJVJRDZNDZ;JGKADNU;US;user2893;password;21;20000;F
1743;SZKJIV;CJXAWMNSCF;RYQYRTQ;US;user9161;password;52;40000;F
1744;RVDYJW;CJXXSMVMWE;HVTVVEY;US;user7878;password;63;60000;F
1745;DGRJHN;CJYCWQFYBE;VXUAHQP;US;user2370;password;80;40000;M
1747;JMJHVJ;CKCQNVGKVM;FUGJAOK;US;user4005;password;53;40000;M
1749;KYSGJB;CKIEQOFJBX;EUEOPJJ;US;user9969;password;41;60000;M
1752;ARYFYP;CKKIKKETIF;UFCBJEW;US;user9687;password;76;60000;M
1754;AFFJBI;CKLRNHOBOJ;UGGMOYX;US;user3845;password;69;60000;F
1756;RZARVJ;CKOKVUYGIJ;MXNKSJS;US;user5582;password;81;20000;M
1758;MAODCQ;CKQBSTWBQT;YYRWSKE;US;user9957;password;20;100000;M
1762;PHQWAK;CKRTPZSCMI;ECAGMEP;US;user3461;password;80;80000;F
1765;RIIEJR;CKXYTDAAXJ;JXWWZNZ;US;user1399;password;65;20000;M
1766;JYCJFB;CKZEBMSIBD;ERLRZGL;US;user4264;password;85;80000;M
1767;FHJCSS;CKZXZRWDYG;SOYRBZK;US;user2260;password;61;20000;M
1768;GSHFXP;CLAOZGEJUH;IPDKCYR;US;user8650;password;82;20000;F
1769;ALPWVT;CLCNZTNTPQ;BNMIHAY;US;user229;password;67;60000;F
1770;RBOYUK;CLCOKQQTLQ;LSDRRWA;US;user6469;password;86;20000;M
1773;XYLRLV;CLENWPDJGU;VULHBHI;US;user2359;password;56;60000;M
1774;IUKFFJ;CLFXQVDAIR;XMKNEUL;US;user5503;password;54;40000;M
1775;CTJQRV;CLHDVRKMFL;ALZOGAK;US;user3443;password;76;40000;M
1779;ECGIVU;CLLEDRZKOK;ZVMIOJT;US;user1142;password;19;60000;M
1781;ANOAEU;CLNPIFATXY;QZXMJGZ;US;user5816;password;69;100000;M
1783;VSGKBT;CLQGBSEHBM;SHZZKSB;US;user9292;password;30;60000;F
1784;AACVVO;CLSXSGZYKS;SMWVACE;US;user6324;password;60;40000;M
1786;PTXAXM;CLTHHMEODC;RXFLWLE;US;user1053;password;24;60000;M
1787;YTFSIU;CLULGRAOSX;TUTEVXO;US;user3002;password;24;80000;F
1789;KOOHVR;CLUNIMOFQU;EKAAMXZ;US;user3370;password;52;60000;F
1792;ECHCBX;CLZTYBPUNR;VMXILPP;US;user3259;password;34;20000;F
1794;RCEZEF;CMCAKJCNJN;JFKSCSP;US;user9337;password;20;60000;F
1795;JXEEWY;CMCDBMCHOC;DTUWDJU;US;user5232;password;55;60000;M
1796;WUSVVV;CMDDQWZQWL;IFTSYTM;US;user421;password;82;60000;M
1798;WBBGKZ;CMEDFOLIZH;BUOBESP;US;user3305;password;81;20000;F
1800;KSKJYC;CMGGMLRNSM;CHSBQZB;US;user380;password;62;40000;F
1802;EIDKSL;CMHGDHZRKA;ICELIRL;US;user6291;password;55;80000;F
1804;OSGUYH;CMHUXYGBNN;HORUKJY;US;user395;password;21;20000;M
1806;WFCWWU;CMKKQUOMHH;NZECNSU;US;user1133;password;65;20000;F
1807;CKGSHN;CMLZZSKGUX;AJRGQGV;US;user8250;password;26;80000;F
1809;DUKTQK;CMOSHYQSCC;OSXCWXI;US;user1910;password;85;100000;M
1812;AKRIHM;CMPGDFNBOS;BOPGEJW;US;user4940;password;53;100000;F
1817;MZOGSC;CMRVLYVUOY;VRTRWXC;US;user5011;password;63;20000;M
1820;KEJIXX;CMTAVWMPHO;ADHVLBN;US;user2497;password;25;100000;F
1821;HDUOSS;CMTFTNVFGK;WCBWZDD;US;user7347;password;60;80000;M
1826;RAFYEZ;CMXFLEIPVV;IQZUGLX;US;user4924;password;47;20000;F
1828;YKRZHL;CMZQBOMQNF;VDHPWFB;US;user5955;password;54;40000;F
1829;CSFXNU;CNCKEFAOPV;WVXHRTE;US;user4096;password;67;100000;F
1831;IDFRDO;CNDTJYLNUB;RPUKONB;US;user480;password;87;60000;M
1834;DPKMVB;CNIVTDZEVE;FSBOXYZ;US;user7214;password;40;40000;F
1835;ZRTLQF;CNKQEQWZCZ;JEBMIOI;US;user5105;password;77;60000;M
1836;RRHMBP;CNNUTHRDZU;BHNPHIW;US;user8922;password;37;100000;F
1838;QPFTML;CNOZNVRJDA;JGFZAVT;US;user888;password;28;80000;F
1842;KECLMA;CNSPZFBRJF;SJIWLIR;US;user9004;password;25;60000;F
1844;VHPQER;CNUBIHOAVC;BVHHFXS;US;user5966;password;29;40000;M
1845;UBSPTU;CNUCOEAJNN;GWDPMXF;US;user9241;password;28;80000;M
1847;BRMPDP;CNWPNGVUEV;DYLFSEL;US;user7692;password;56;20000;F
1848;CTESZI;CNXBQZPTXA;CVJRFTX;US;user9552;password;24;100000;F
1851;QDGRUC;CNYOGHQMIU;VTXOWAU;US;user9751;password;36;40000;M
1852;JFWQKM;CNYXXCVJTB;VPZEOAD;US;user7881;password;27;100000;F
1853;EFGBLQ;CNZQPTNEKU;KAVRMYB;US;user794;password;50;60000;M
1854;YJXZXB;COADIUVYWW;GIGVSWG;US;user9539;password;73;60000;M
1855;IUAYVJ;COBDHVVKJF;SNZGUZT;US;user8501;password;58;60000;M
1856;EKOJBV;COBHFXKADE;PLTQEMN;US;user9815;password;46;80000;F
1857;DQCEWW;COBTFILTAM;QSSCQYV;US;user1920;password;57;100000;F
1859;FLLREM;COBYRVKBEN;XSBMAJU;US;user3893;password;75;80000;M
1860;SGHLLD;COCUKUXFRF;HRQAOCQ;US;user1764;password;61;80000;M
1861;LXSQYO;CODGHJZGGA;DYEKYVC;US;user8714;password;89;80000;F
1862;SSQLWY;CODQIATRKL;JYEJEWX;US;user9506;password;45;100000;F
1863;VTPJRP;COFFPYAWMI;TLYESRH;US;user1091;password;21;20000;M
1864;FJCPNL;COHCDAECSO;PDXLZKH;US;user1748;password;23;60000;F
1866;VOEFGT;COHUEPWEAC;XTUAUJG;US;user8367;password;29;80000;F
1872;VWSXUS;CONNFDFTHG;PBUZCCT;US;user6397;password;71;80000;M
1874;JWTUYO;COOMZPQLIY;IKABHJL;US;user5317;password;51;100000;M
1877;GINFNS;COPPAXGYAV;CCNYLOB;US;user3964;password;67;40000;M
1878;WZHIYS;COPUNRKIAX;FAJNLCL;US;user1226;password;47;40000;F
1882;DFENTA;COTLJUTAPZ;RANACGL;US;user5510;password;58;20000;M
1883;SDPXUJ;COTTVIGBXZ;TIWRYBY;US;user4920;password;70;80000;F
1884;HMXOMC;COWELRIYJL;ZSEJCZP;US;user2923;password;82;100000;M
1886;GFKISM;COXPYQCQCQ;HDFANQO;US;user7314;password;90;80000;F
1887;GKUTOC;COYZGMVJVO;MSINWTO;US;user6748;password;68;20000;M
1888;TIUUVL;COZFTVZJQB;BJKMHXE;US;user1370;password;27;80000;F
1889;KHGZYI;COZXVOOGBL;AQFOLCE;US;user3890;password;42;60000;F
1890;EDCKFG;CPBBXROZKC;RMIUZNB;US;user172;password;61;100000;F
1891;WIZGFD;CPBCDTZGTD;OUKPLXI;US;user40;password;46;80000;F
1895;WQHIMG;CPFKMRIPST;YZOSXMF;US;user7604;password;33;20000;M
1897;CSINRR;CPIRBATILL;BOWVUXZ;US;user9769;password;74;80000;M
1898;FAZJYI;CPJKESDRQK;RDRWFSD;US;user4015;password;60;100000;M
1900;FZDPAG;CPKIHWWWQC;AOQQCFQ;US;user9675;password;56;40000;M
1901;HNUQXD;CPLFRURWHO;JLXBAOP;US;user6293;password;19;80000;M
1904;BCQMHY;CPOPTBKWMT;NGYIHBS;US;user5994;password;35;100000;F
1906;NYYYQZ;CPPPKTAGUT;YMECOAW;US;user1042;password;42;100000;F
1909;POWKVP;CPSPNHYRBT;SOBPFMW;US;user1530;password;30;80000;F
1910;MJYBWD;CPSURGEOGP;QVHFXZI;US;user4723;password;57;100000;M
1912;QIRCOV;CPTHMCDUIG;ZZNWOSY;US;user7423;password;29;20000;M
1913;PMOOBG;CPTOVLIMBY;VTORNIO;US;user5258;password;48;40000;F
1914;CFXJFC;CPUDSACHKI;GVUOCMG;US;user9518;password;59;20000;M
1915;MFDXJC;CPUKSZYJCT;WLONOJB;US;user7745;password;73;80000;F
1917;ELGKXT;CPXHXOTRKU;EQZGOXY;US;user8175;password;67;60000;M
1918;UYKLYE;CPYDCHNEBA;GYFAQUJ;US;user707;password;57;80000;M
1919;EQPUNV;CPYRKNHACN;PSIVXDS;US;user96;password;83;100000;M
1920;FWMXJP;CPZGAJHAUJ;NWLKGZL;US;user6257;password;47;100000;F
1922;YBZGZI;CQATYFKZAL;BMMNXXW;US;user7252;password;56;20000;F
1923;OBZEGL;CQBVXCALFO;EBYPTDA;US;user6167;password;41;80000;F
1924;SDSIZP;CQDKEBMBNS;AGYEBNG;US;user7835;password;58;80000;F
1925;XHBKRS;CQEJVSXIGR;EKLDNVR;US;user154;password;65;60000;F
1926;RBCLPG;CQEMLYPQQK;UQTNPHF;US;user1324;password;31;80000;M
1927;UMNUDC;CQFCUNRPPX;CWVOYCJ;US;user7327;password;72;60000;F
1928;SUVVJW;CQGBQEDEVD;UJVIDUS;US;user6658;password;48;100000;F
1929;CLTGID;CQGBZOGGPH;KKYPVIU;US;user5703;password;62;80000;M
1930;WLRCHR;CQHFCCREAC;LUZRNLO;US;user9902;password;90;80000;F
1932;NAJMEW;CQKLAIBXDJ;UZVMRKX;US;user8207;password;57;20000;M
1935;LRBBTE;CQNNFWQQYT;HRPHMLY;US;user239;password;71;40000;F
1937;WGZQFS;CQOANVMPBQ;PWEGXWZ;US;user8657;password;36;100000;M
1938;QMNNBN;CQOFAKRCEY;CZJFJFQ;US;user244;password;29;60000;M
1939;JLRYSG;CQOTBPBCEA;HMDBNAD;US;user8992;password;38;40000;M
1941;HJFJWO;CQPMWDSFSH;JNLHPXJ;US;user9892;password;70;40000;F
1942;JBFWTT;CQRPVQLYBQ;ALEUCAW;US;user5475;password;66;80000;F
1944;LAWZBP;CQSPOBJYHG;UPEFJPP;US;user2100;password;88;40000;M
1949;DVYFHY;CQUCUURWOO;LAHRXZS;US;user5083;password;26;40000;M
1950;LZNYFP;CQVYPBBAKU;RWJQQDI;US;user4611;password;60;20000;M
1952;KGXRRI;CQXGYHLHNY;ORHZOXF;US;user626;password;75;100000;M
1953;FYZIHF;CQYLMGXJQF;HJVERKS;US;user9179;password;32;20000;M
1954;TQFOMZ;CRAGFZHRZU;DTDTZBY;US;user7265;password;76;100000;M
1955;DNQUWZ;CRBINYICCX;KAVLZON;US;user5563;password;19;80000;M
1957;JJFSIA;CRCNUWEQSK;QYGEHCI;US;user2291;password;75;80000;M
1958;HNYSSO;CRDTXBLCVK;GWQMRHS;US;user2088;password;29;60000;M
1963;IMLGJI;CRKBUUOXOT;JTWOTHQ;US;user677;password;26;60000;M
1966;UJANOZ;CRNTCHNQII;JLMJIBD;US;user9948;password;42;60000;M
1967;COIYKA;CRQJYWLFTE;XVJRYRG;US;user8036;password;56;20000;F
1968;BRIDKE;CRRQQHFFOR;QVCCSXN;US;user1794;password;38;80000;F
1969;WQSCXL;CRSJIIJNMV;GNRLNDS;US;user2476;password;60;100000;M
1972;ZYAWXF;CRSQIJCKYG;TNPTOIE;US;user8345;password;60;20000;M
1974;BBZDFO;CSADCEERFV;GILTCAH;US;user7278;password;47;80000;F
1975;SNYVJQ;CSAQUAPEQC;LGGRYTJ;US;user3008;password;90;40000;F
1978;SWEDTM;CSFMLEETXS;ASWTYWK;US;user4997;password;42;80000;F
1980;LOTUTY;CSGCXSNVUZ;ABBYYQY;US;user6108;password;66;80000;F
1981;RJHSDW;CSGDLSWHLS;AQOZIIH;US;user2408;password;72;40000;M
1983;HARWYC;CSIDDDEYHY;FMYXMJG;US;user8661;password;64;100000;F
1984;SMBYBH;CSIDFYVPWC;LHHZNDK;US;user1278;password;76;80000;M
1991;JBDVXX;CSOYGCLXDR;EBBHKPZ;US;user5323;password;57;20000;M
1992;FPMDAE;CSPPWCOKXC;JBSICTU;US;user9501;password;18;40000;F
1994;WAJDND;CSSWRYOGBQ;OCBCCAW;US;user8194;password;82;80000;M
1996;FQOANU;CSZTCAOANT;ZQBDXDH;US;user1629;password;65;60000;F
1997;KUPKVA;CTABBXQVVS;VTJNCOE;US;user4508;password;69;40000;F
1998;PTBUTA;CTACGRVVYX;NGIVQTC;US;user4028;password;55;80000;M
1999;SEQNGN;CTANNESWUB;ZVKAHUW;US;user9025;password;65;40000;M
2000;MZILRJ;CTAPFSXLSA;DSXZYWA;US;user3758;password;32;20000;M
2001;IPYQFQ;CTBJGANMVQ;LUCUKXN;US;user528;password;61;80000;F
2002;KNJEMI;CTEYODRYET;LZLMHGM;US;user6486;password;65;20000;M
2003;WGZAZN;CTFRHRDAZX;HXVLMVM;US;user3052;password;45;40000;F
2004;IGHGGA;CTFZZOKTVE;OYUJPCU;US;user3721;password;85;80000;F
2006;CXSZKF;CTGSGAPEMO;KLCIRGO;US;user4579;password;34;80000;M
2009;QHDUMT;CTIYZLHRBK;ZEQOUAB;US;user4165;password;24;40000;M
2011;XKAWNH;CTJKULUUUF;FULBXXM;US;user2229;password;80;20000;F
2012;CYGEDJ;CTMXFXEBDS;MXBMYVG;US;user2972;password;75;20000;F
2014;BAPMZZ;CTNUPSJRPN;GUDYBZN;US;user2333;password;34;80000;M
2015;WIPSCN;CTOUETDCCR;WFRPNHL;US;user2331;password;41;80000;M
2016;UYNFPB;CTQTBAQNVM;GURWLGO;US;user7243;password;48;60000;M
2020;STHYWQ;CTWMWLCQMJ;HBGBPQN;US;user385;password;33;100000;F
2023;NCCCPH;CTXVQVBTUH;BSVQLRL;US;user7109;password;86;80000;F
2024;ACJFHD;CTYABOFNXU;IYVERAU;US;user5202;password;20;20000;M
2026;AFNYIN;CTYDFRDEAN;XTOEMIK;US;user1050;password;22;40000;M
2029;TRXSHQ;CUBHNLNBPP;VVHXMLE;US;user8640;password;61;20000;F
2030;LHLOAQ;CUBYNUEIHF;NWDKALQ;US;user9736;password;49;60000;M
2033;RJNOYP;CUEPGSXJYU;TQTZKOC;US;user3717;password;55;60000;M
2034;XIXPQT;CUEXGICQOX;RXSPOHP;US;user1012;password;49;40000;F
2035;EBUQFJ;CUIAQUEKMN;MRPNFRP;US;user1986;password;85;80000;M
2037;HMVPRI;CUKMCCNPMK;FSBQKNC;US;user6617;password;39;40000;F
2038;KWHZLH;CULNLVLZIU;NGTPNRX;US;user9738;password;25;80000;F
2039;MRBAZH;CUMFGGPOJE;WMNNQCJ;US;user4370;password;59;80000;M
2041;YVZHNQ;CUNNLNGOBE;FKLQCUN;US;user3886;password;19;100000;F
2042;XZXWDW;CURZAAQEFK;PSKFUEE;US;user6082;password;68;40000;F
2043;CFFQZB;CUSQPHKFNG;MDAXTJH;US;user8614;password;78;40000;M
2047;QBUTDC;CUVLRFPDLX;UJNGRRY;US;user4175;password;23;20000;F
2048;KPYNFP;CUZOYKRCOK;YJKLDKS;US;user4427;password;74;80000;M
2049;NLKKFY;CVAJTAODDO;MOXXJPN;US;user7322;password;49;60000;M
2050;BLCTMG;CVCJTAJCZS;UUDPSHK;US;user3537;password;21;80000;F
2051;FPLWWH;CVDAPLTIDA;OFVPOZI;US;user690;password;76;20000;F
2052;KBLJUX;CVDBCUICXI;PITYHQP;US;user3896;password;70;40000;M
2056;TAAOAS;CVHLWNGLUJ;MAVGRLQ;US;user3597;password;82;60000;F
2057;GOTZKV;CVHQPIZIUQ;YIBGYDW;US;user3269;password;29;100000;M
2058;ITBTYL;CVJBWRAVRZ;RPOAVIX;US;user7905;password;24;20000;M
2059;WHUSPS;CVJMEIBMMF;XYPBQZQ;US;user7394;password;47;20000;F
2061;XUBOFI;CVMGSTPFLB;VKXQWAM;US;user7804;password;58;80000;F
2064;YQDRXF;CVQJCDRTRX;TWAIRJB;US;user1824;password;73;20000;F
2067;VGUHLK;CVQTZPVDOX;UJMVRQF;US;user7559;password;85;60000;M
2070;NQNJKW;CVRWDDZYDZ;PNCGRKE;US;user2854;password;52;80000;M
2071;LWEOSE;CVRZJQESNL;WVGPSIW;US;user419;password;18;60000;F
2072;MGEFAM;CVSERMYDKI;ZOWDOIS;US;user9231;password;57;100000;F
2074;DCHKWZ;CVTIRKCDQL;KKAXHVZ;US;user3924;password;27;20000;M
2075;GWLJZE;CVVBKBDAQF;CSHCPMD;US;user8195;password;19;20000;M
2076;IUZAXY;CVVJKXZQQO;MMUMIYN;US;user1766;password;51;60000;M
2077;YXMDII;CVXFLECYYL;IPPLYYN;US;user5337;password;31;80000;M
2078;GFSMFN;CVYLXBGQHS;CJFLKUA;US;user6471;password;72;40000;M
2083;DUAGED;CWCWOSWYTS;GNZVASV;US;user3554;password;90;40000;F
2085;ODLPXE;CWDKMSTYJH;DQJLFHT;US;user7832;password;80;40000;M
2086;JTPPTR;CWDKRRALDD;RHKPKYF;US;user9493;password;33;40000;M
2087;DGXZYM;CWDVZCNNWD;DZEIYAN;US;user1394;password;40;40000;M
2088;JLBGFO;CWEDOCZXNZ;CTGBQKG;US;user1934;password;68;80000;M
2089;UPJHTC;CWERDOETIU;ABVHWYW;US;user624;password;76;40000;M
2091;PNDDQL;CWFXPILKPF;EILICAG;US;user5875;password;47;40000;F
2092;SEGIBQ;CWFYJJUUBW;BFJLAXF;US;user6297;password;66;100000;M
2093;CTMOKF;CWHVNHUAHO;VNYPHHX;US;user9248;password;74;60000;F
2095;JGYUTV;CWJHFVRMYS;RWOHINN;US;user6277;password;45;60000;F
2096;IPIKAG;CWJHKYMBQF;YEVGXGS;US;user4615;password;72;40000;M
2097;RLVPHG;CWJMGGCQFI;ZKTXCJK;US;user1392;password;37;40000;M
2101;IIYSZD;CWNRDIOFUG;BIRJENW;US;user2234;password;54;80000;M
2106;LYYEYT;CWRZYWBSOK;UCNDPJV;US;user2214;password;55;40000;M
2108;FYXJCJ;CWTLFWDKGP;WKUCYAA;US;user1904;password;77;40000;F
2110;PCUXLO;CWWDPGIVEJ;VNRHXVC;US;user1341;password;32;40000;M
2114;TSAWXE;CWZFACLLNH;OJABGFZ;US;user8100;password;88;80000;M
2115;FDRLEQ;CXCQWKHMZF;AHOHXYS;US;user7493;password;29;80000;M
2117;RWTTRV;CXEEBCGIXE;ZOROVWA;US;user5209;password;67;20000;M
2120;VMYCKT;CXFWGVEZFE;UISEWNN;US;user3317;password;81;80000;F
2121;DWEKFV;CXHAWHXZZB;KLIIMLJ;US;user9858;password;89;20000;F
2122;YTLTYR;CXHXVPGFUK;IQMSMJL;US;user7010;password;75;60000;F
2127;CCPURL;CXNZEAIBEJ;CPFNOJY;US;user8916;password;42;80000;M
2128;OOBBJY;CXOVMNTOBN;FJZSAHE;US;user3421;password;49;40000;F
2129;OBPWIU;CXPMMKUDEJ;QJCAIAL;US;user9024;password;25;40000;F
2130;GOXPJC;CXQBMFYFMH;CFYBQHT;US;user2248;password;33;100000;F
2131;XAWOMR;CXSAIZGVWX;QUPENUY;US;user1284;password;25;20000;M
2132;LRPGEK;CXTFCFQMSD;ZYWJBRN;US;user443;password;76;80000;F
2133;PPPFXV;CXTIDPZRRW;YFETERU;US;user5373;password;62;40000;F
2134;LYNNAO;CXTPBLVOPS;GEVLLRD;US;user2828;password;24;100000;M
2135;XNQPPJ;CXTSDFOVXA;VIQBKVU;US;user7970;password;30;100000;M
2136;QKHJIF;CXTWZRICRC;GUVKJWN;US;user5494;password;77;60000;M
2137;EYPOPX;CXUXAGUXYJ;LDXOUKW;US;user3508;password;26;80000;F
2139;JYRFGX;CXVBCHFQEX;ZQQHBLQ;US;user4296;password;45;20000;F
2141;ETJDFE;CXYNTGFFKK;JTCLRUE;US;user5637;password;28;80000;M
2144;DJHMUH;CXZVXWIGVU;QRAMEQB;US;user143;password;70;100000;M
2145;LPLPES;CYCIBJBGRY;GFHKCTM;US;user4739;password;84;80000;M
2146;QKREXC;CYCVKGJOKH;EGBLMOK;US;user4532;password;19;100000;M
2149;SESTDX;CYFUWPSPNJ;XHHOWEG;US;user5762;password;51;60000;M
2153;FBAYNF;CYJHWRNGSU;ESSTHLS;US;user6564;password;19;40000;F
2156;GJZALL;CYLWMFMCGZ;POHPNWD;US;user230;password;67;20000;F
2157;WWFCYF;CYMLIIQZQK;ANDIJBP;US;user962;password;54;60000;F
2158;IVCIGR;CYNMPYHTMH;JRTUGAD;US;user4654;password;33;40000;M
2159;NXJXGV;CYPDLTVKRC;NYJNUHW;US;user5739;password;26;60000;M
2161;DSSLNC;CYPULYPVQK;QCMVPDX;US;user531;password;28;60000;M
2163;VRENFQ;CYQZONGXVD;EILBCYI;US;user1756;password;20;40000;M
2164;ORIDBQ;CYRZFYEHEC;VSVCATO;US;user6129;password;84;20000;F
2166;COELAR;CYTDCFLRIR;BMRIINX;US;user7077;password;25;80000;M
2170;UBBUIE;CYZNRRIZUN;GLVJWPO;US;user5465;password;21;100000;M
2172;OGTHNE;CZACXPABSM;DWFDCQT;US;user8822;password;79;80000;M
2176;GMEKQM;CZETWNVDIN;UJPXPRV;US;user2157;password;53;80000;F
2177;OTOJRL;CZEUOTNSTZ;WAQEVEI;US;user8686;password;61;80000;M
2182;LVNGOO;CZJIFNXDWN;RJLDPOL;US;user1496;password;72;40000;F
2186;DPJMTO;CZLISZBNSG;OJJPDJK;US;user5127;password;28;80000;M
2187;XBOFYB;CZMBGUKZDT;YQHRTDB;US;user1243;password;20;60000;M
2191;LPOSPV;CZOFJTEPDO;MIXBFBM;US;user2092;password;77;20000;F
2193;BELNEW;CZPYSZNOFC;KGPWTRR;US;user2352;password;44;80000;M
2194;HKYMHQ;CZRHETODJR;FXYSNYR;US;user1800;password;24;40000;M
2200;DXCEFM;CZUFBAFCOQ;HXVLBYI;US;user7683;password;27;40000;M
2201;ANSDRN;CZUFSSPPGA;ISDZIXI;US;user2618;password;36;20000;M
2203;NMPSCB;CZVFYICUKF;RVTUYQW;US;user4314;password;71;20000;M
2204;HHWJQT;CZVQFRIJET;MZFSMEL;US;user9155;password;49;20000;F
2206;QGSING;CZXIHYAWVC;OWVJSOI;US;user5672;password;40;20000;F
2207;CMWGUB;DAAKITBCWK;TMWDBAJ;US;user5864;password;78;40000;M
