+-------+--------------+--------------+--------------+----------+-----+-------------------------+----------------+-----------------+--------------+----------+---------------------+-----------------+---------------+----------------------+-----------------+----------------+---------+-----------------+-----------------------+----------------------+----------------------+--------------+--------------------------+-------------+-----------------+
|Record |customer_id   |account_num   |lname         |fname     |mi   |address                  |city            |state_province   |postal_code   |country   |customer_region_id   |phone1           |phone2         |birthdate             |marital_status   |yearly_income   |gender   |total_children   |num_children_at_home   |education             |date_accnt_opened     |member_card   |occupation                |houseowner   |num_cars_owned   |
|# 481  |4707          |36909633536   |Cline         |Nicholas    |W    |5295 MacAlven Drive        |Beaverton       |OR               |84273         |USA       |67                   |139-555-8552     |604-555-8773   |1953-07-14 00:00:00   |M                |$70K - $90K     |F        |2                |2                      |Bachelors Degree      |1994-04-12 00:00:00   |Bronze        |Management                |N            |2                |
|# 482  |6931          |55188914176   |Clouse        |Albert      |D.   |25 Glenellen Court         |Tixapan         |DF               |11322         |Mexico    |107                  |804-555-6173     |608-555-1052   |1917-05-12 00:00:00   |M                |$50K - $70K     |F        |1                |0                      |Partial High School   |1994-10-04 00:00:00   |Normal        |Manual                    |N            |2                |
|# 483  |6837          |54392614912   |Coakley       |David       |     |9600 Sweeney Road          |Tixapan         |DF               |30627         |Mexico    |107                  |365-555-3340     |477-555-6761   |1951-05-19 00:00:00   |S                |$30K - $50K     |F        |2                |0                      |High School Degree    |1993-03-06 00:00:00   |Silver        |Manual                    |N            |4                |
|# 484  |9165          |75953668096   |Cocadiz       |Pat         |     |4333 Elmonte Dr.           |San Jose        |CA               |42685         |USA       |39                   |413-555-5926     |194-555-2177   |1935-03-25 00:00:00   |S                |$10K - $30K     |M        |3                |0                      |Partial High School   |1991-08-10 00:00:00   |Normal        |Manual                    |Y            |2                |
|# 485  |3347          |26700630016   |Cochran       |Doris       |M.   |3196 Peachwillow           |Palo Alto       |CA               |32475         |USA       |41                   |254-555-5654     |959-555-9533   |1913-03-19 00:00:00   |M                |$130K - $150K   |M        |1                |1                      |Graduate Degree       |1994-08-04 00:00:00   |Bronze        |Professional              |Y            |4                |
|# 486  |7011          |55871520768   |Cochran       |Lori        |     |3788 Gordon Ct.            |Richmond        |BC               |49425         |Canada    |90                   |326-555-8130     |791-555-8352   |1965-04-19 00:00:00   |M                |$30K - $50K     |M        |4                |2                      |High School Degree    |1994-08-07 00:00:00   |Bronze        |Manual                    |Y            |4                |
|# 487  |7625          |61038043136   |Cochran       |Ofelia      |     |4202 Northridge Dr.        |Santa Monica    |CA               |20085         |USA       |49                   |475-555-5801     |302-555-8308   |1964-05-14 00:00:00   |M                |$30K - $50K     |M        |4                |4                      |High School Degree    |1992-12-13 00:00:00   |Bronze        |Skilled Manual            |Y            |3                |
|# 488  |1573          |13953307648   |Cochran       |Phillip     |R.   |799 Northwood Drive        |Grossmont       |CA               |29587         |USA       |17                   |183-555-6516     |294-555-9937   |1916-03-07 00:00:00   |S                |$70K - $90K     |M        |3                |0                      |Bachelors Degree      |1993-02-17 00:00:00   |Bronze        |Management                |N            |2                |
|# 489  |2505          |20657238016   |Cody          |Gary        |S.   |9969 Coggins Drive         |Richmond        |BC               |23098         |Canada    |90                   |810-555-9949     |637-555-3456   |1923-12-02 00:00:00   |M                |$30K - $50K     |M        |4                |4                      |High School Degree    |1990-12-15 00:00:00   |Golden        |Skilled Manual            |Y            |4                |
|# 490  |6610          |52429488128   |Coenen        |Phyllis     |     |9690 Hale Dr.              |Oakland         |CA               |66801         |USA       |37                   |909-555-5419     |844-555-1441   |1924-01-24 00:00:00   |S                |$70K - $90K     |F        |1                |0                      |Partial College       |1993-03-09 00:00:00   |Bronze        |Professional              |N            |2                |
|# 491  |6491          |51435900928   |Coffey        |Leslie      |     |4144 Show Rd.              |Sooke           |BC               |91022         |Canada    |101                  |139-555-9775     |274-555-2825   |1966-02-19 00:00:00   |M                |$50K - $70K     |M        |3                |0                      |Bachelors Degree      |1991-04-10 00:00:00   |Bronze        |Professional              |N            |1                |
|# 492  |2276          |18860763136   |Cogburn       |Bertie      |     |2197 Clayton Road          |Oak Bay         |BC               |62996         |Canada    |99                   |985-555-9414     |989-555-1321   |1923-02-06 00:00:00   |S                |$90K - $110K    |F        |4                |0                      |High School Degree    |1991-11-19 00:00:00   |Silver        |Professional              |Y            |2                |
|# 493  |8696          |70790922240   |Cole          |Evelyn      |     |7581 Alaska Dr.            |Palo Alto       |CA               |12363         |USA       |41                   |437-555-5288     |156-555-5281   |1961-09-08 00:00:00   |M                |$30K - $50K     |F        |5                |0                      |Partial College       |1992-11-28 00:00:00   |Bronze        |Management                |Y            |2                |
|# 494  |6598          |52320587776   |Cole          |Louise      |     |4426 Tanager Road          |Beaverton       |OR               |13940         |USA       |67                   |851-555-4416     |501-555-8524   |1937-06-12 00:00:00   |S                |$130K - $150K   |F        |2                |0                      |Graduate Degree       |1994-02-25 00:00:00   |Golden        |Professional              |Y            |3                |
|# 495  |6586          |52126826496   |Coleman       |Emanuel     |     |408 Lislin Ct.             |San Jose        |CA               |15567         |USA       |39                   |315-555-5099     |580-555-8292   |1940-01-12 00:00:00   |S                |$10K - $30K     |F        |3                |0                      |Partial High School   |1992-10-21 00:00:00   |Normal        |Manual                    |N            |1                |
|# 496  |5792          |45422505984   |Coleman       |Teresa      |L.   |921 Pembrooh Court         |Renton          |WA               |70836         |USA       |73                   |749-555-7527     |137-555-9349   |1939-06-19 00:00:00   |S                |$70K - $90K     |M        |5                |0                      |Bachelors Degree      |1992-11-11 00:00:00   |Bronze        |Professional              |Y            |2                |
|# 497  |2912          |23506837504   |Colla         |Staci       |     |7332 Arcadia Pl            |Oakland         |CA               |40864         |USA       |37                   |451-555-1504     |739-555-3325   |1960-10-13 00:00:00   |S                |$90K - $110K    |F        |3                |0                      |Bachelors Degree      |1991-05-15 00:00:00   |Bronze        |Professional              |N            |3                |
|# 498  |3179          |25368274944   |Collard       |Dean        |E.   |476 Bay Drive              |Spring Valley   |CA               |46277         |USA       |15                   |649-555-8888     |783-555-1938   |1963-04-13 00:00:00   |M                |$50K - $70K     |F        |5                |5                      |Bachelors Degree      |1991-02-07 00:00:00   |Golden        |Management                |Y            |2                |
|# 499  |9329          |77562314752   |Collaro       |Beverly     |A.   |3476 Sunset Meadows        |Berkeley        |CA               |40971         |USA       |36                   |647-555-5562     |804-555-6241   |1959-10-11 00:00:00   |M                |$150K +         |M        |1                |0                      |High School Degree    |1992-09-02 00:00:00   |Golden        |Professional              |Y            |2                |
|# 500  |4128          |32529074176   |Colletti      |Charles     |     |913 Pelican Loop           |Richmond        |BC               |35443         |Canada    |90                   |886-555-7366     |274-555-9188   |1974-11-26 00:00:00   |M                |$10K - $30K     |M        |1                |1                      |Partial High School   |1991-04-24 00:00:00   |Normal        |Skilled Manual            |N            |2                |
|# 501  |5028          |39399313408   |Collier       |Holly       |     |1770 Holiday Hills         |Berkeley        |CA               |68166         |USA       |36                   |699-555-5705     |703-555-6612   |1924-03-03 00:00:00   |S                |$30K - $50K     |M        |1                |0                      |Partial High School   |1992-05-07 00:00:00   |Bronze        |Skilled Manual            |Y            |3                |
|# 502  |8438          |68463894528   |Colligan      |Heidi       |A.   |3419 C. Mt. Hood           |Mexico City     |Mexico           |10162         |Mexico    |2                    |645-555-3878     |295-555-7985   |1911-02-05 00:00:00   |S                |$10K - $30K     |M        |3                |0                      |Partial High School   |1991-02-02 00:00:00   |Normal        |Skilled Manual            |Y            |1                |
|# 503  |3798          |30170046464   |Collins       |Bruce       |     |9866 Santa Lucia Dr        |Santa Monica    |CA               |93361         |USA       |49                   |132-555-5513     |682-555-9620   |1936-10-03 00:00:00   |M                |$50K - $70K     |F        |3                |1                      |Bachelors Degree      |1992-08-05 00:00:00   |Bronze        |Professional              |Y            |3                |
|# 504  |3011          |24196487168   |Collins       |Jack        |     |6969 Hobby Court           |Marysville      |WA               |31553         |USA       |82                   |924-555-1487     |728-555-5366   |1931-08-21 00:00:00   |M                |$10K - $30K     |F        |2                |0                      |Partial High School   |1991-06-05 00:00:00   |Normal        |Manual                    |Y            |2                |
|# 505  |9243          |76755427328   |Colombana     |Roy         |L.   |1225 Santa Lucia           |Tixapan         |DF               |71315         |Mexico    |107                  |189-555-3846     |324-555-5895   |1969-04-27 00:00:00   |S                |$30K - $50K     |M        |4                |0                      |Partial College       |1992-04-02 00:00:00   |Silver        |Skilled Manual            |Y            |2                |
|# 506  |1428          |12966678528   |Colvin        |Lucia       |     |6417 Del Rey St            |Spring Valley   |CA               |25731         |USA       |15                   |615-555-4245     |857-555-8810   |1951-02-03 00:00:00   |S                |$50K - $70K     |F        |5                |0                      |Bachelors Degree      |1990-02-27 00:00:00   |Bronze        |Professional              |N            |1                |
|# 507  |6818          |54209077248   |Colvin        |Michelle    |     |1212 Trafalgar Cirlce      |Richmond        |BC               |84201         |Canada    |90                   |118-555-8030     |715-555-9394   |1980-02-19 00:00:00   |S                |$30K - $50K     |M        |5                |0                      |High School Degree    |1991-04-26 00:00:00   |Bronze        |Skilled Manual            |N            |1                |
|# 508  |8738          |71160061952   |Combs         |Barbara     |K.   |1819 Weston Court          |Berkeley        |CA               |71454         |USA       |36                   |573-555-4106     |269-555-5470   |1914-02-10 00:00:00   |S                |$30K - $50K     |M        |4                |0                      |High School Degree    |1992-05-09 00:00:00   |Bronze        |Manual                    |N            |3                |
|# 509  |1219          |11590989824   |Comden        |Eric        |F.   |9361 Corte Del Sol         |Tixapan         |DF               |80440         |Mexico    |107                  |233-555-5627     |937-555-9506   |1963-10-18 00:00:00   |M                |$50K - $70K     |F        |1                |1                      |Partial High School   |1993-06-27 00:00:00   |Bronze        |Manual                    |Y            |1                |
|# 510  |3646          |28941340672   |Compton       |Marion      |     |2943 Hilton Way            |Redwood City    |CA               |90737         |USA       |45                   |621-555-3220     |601-555-5499   |1919-04-09 00:00:00   |M                |$10K - $30K     |F        |3                |3                      |Partial High School   |1990-08-18 00:00:00   |Normal        |Skilled Manual            |Y            |0                |
|# 511  |9180          |76082733056   |Conduff       |Anne        |     |4547 Bola Raton Court      |Woodland Hills  |CA               |62494         |USA       |62                   |630-555-7742     |964-555-6821   |1953-08-22 00:00:00   |S                |$10K - $30K     |M        |4                |0                      |Partial High School   |1992-07-26 00:00:00   |Normal        |Skilled Manual            |Y            |1                |
|# 512  |7238          |57651240960   |Conner        |Josephine   |     |2866 Reisling Court        |Oak Bay         |BC               |28889         |Canada    |99                   |333-555-8997     |883-555-4104   |1952-02-03 00:00:00   |S                |$10K - $30K     |M        |5                |0                      |Partial High School   |1991-06-21 00:00:00   |Normal        |Skilled Manual            |Y            |0                |
|# 513  |3077          |24684021760   |Consers       |Kari        |     |8433 Pacifica Avenue       |Mexico City     |Mexico           |15686         |Mexico    |2                    |953-555-6362     |826-555-6126   |1933-02-14 00:00:00   |S                |$30K - $50K     |M        |5                |0                      |High School Degree    |1993-01-18 00:00:00   |Silver        |Skilled Manual            |Y            |3                |
|# 514  |3595          |28524859392   |Contrerar     |Juliana     |     |4485 Laurel                |Kirkland        |WA               |15205         |USA       |63                   |150-555-3138     |285-555-5188   |1941-06-18 00:00:00   |M                |$30K - $50K     |M        |1                |1                      |Partial College       |1993-08-21 00:00:00   |Bronze        |Management                |N            |3                |
|# 515  |2752          |22284013568   |Conway        |Dorothy     |A.   |4035 Red Maple Ct          |Richmond        |BC               |80551         |Canada    |90                   |892-555-2091     |280-555-3912   |1953-02-26 00:00:00   |S                |$130K - $150K   |F        |3                |0                      |Partial High School   |1992-01-13 00:00:00   |Bronze        |Professional              |Y            |4                |
|# 516  |8322          |67289587712   |Conyers       |Mary        |E.   |4322 Conifer Court         |Beaverton       |OR               |24230         |USA       |67                   |832-555-6199     |528-555-7563   |1945-01-20 00:00:00   |S                |$50K - $70K     |F        |5                |0                      |Bachelors Degree      |1991-11-23 00:00:00   |Bronze        |Professional              |Y            |1                |
|# 517  |4968          |38926196736   |Conyers       |Randall     |A.   |2234 Stimel Dr.            |Spring Valley   |CA               |68893         |USA       |15                   |314-555-6257     |272-555-9907   |1969-06-06 00:00:00   |M                |$30K - $50K     |M        |5                |2                      |High School Degree    |1992-08-04 00:00:00   |Bronze        |Manual                    |Y            |3                |
|# 518  |8431          |68416163840   |Conyers       |Sheila      |M.   |8586 Mellowood Street      |San Jose        |CA               |22565         |USA       |39                   |872-555-2628     |961-555-7421   |1959-05-12 00:00:00   |S                |$70K - $90K     |M        |2                |0                      |Partial High School   |1991-08-11 00:00:00   |Bronze        |Management                |Y            |2                |
|# 519  |7764          |62138298368   |Cook          |Carol       |     |8871 Likins Ave.           |Mexico City     |Mexico           |75706         |Mexico    |2                    |753-555-8191     |756-555-9098   |1948-05-21 00:00:00   |M                |$10K - $30K     |F        |0                |0                      |Partial High School   |1993-12-11 00:00:00   |Normal        |Skilled Manual            |N            |1                |
|# 520  |4058          |31997005824   |Cook          |Jerry       |W.   |879 Megan Dr               |Richmond        |BC               |87754         |Canada    |90                   |737-555-4764     |103-555-7957   |1972-03-02 00:00:00   |M                |$70K - $90K     |M        |3                |2                      |Bachelors Degree      |1992-08-03 00:00:00   |Bronze        |Management                |Y            |3                |
|# 521  |7227          |57555812352   |Cook          |Leo         |A.   |8633 Donegal Road          |Richmond        |BC               |75816         |Canada    |90                   |701-555-3773     |836-555-5823   |1953-07-15 00:00:00   |S                |$50K - $70K     |M        |4                |0                      |Bachelors Degree      |1991-01-09 00:00:00   |Bronze        |Professional              |N            |1                |
|# 522  |7379          |58840231936   |Cook          |Lucia       |     |4705 Silverberry Court     |Woodland Hills  |CA               |88501         |USA       |62                   |428-555-2056     |893-555-2277   |1947-02-23 00:00:00   |S                |$50K - $70K     |M        |0                |0                      |High School Degree    |1992-08-09 00:00:00   |Bronze        |Skilled Manual            |N            |4                |
|# 523  |2607          |21306476544   |Cook          |Sareena     |R.   |5522 Deer Ridge Way        |Berkeley        |CA               |13362         |USA       |36                   |183-555-5066     |933-555-6202   |1964-10-20 00:00:00   |S                |$130K - $150K   |F        |3                |0                      |Partial College       |1993-12-14 00:00:00   |Bronze        |Management                |Y            |2                |
|# 524  |8664          |70456819712   |Cook          |Sheryl      |J.   |2385 Dallis Dr.            |Oak Bay         |BC               |97469         |Canada    |99                   |678-555-8789     |636-555-3440   |1959-03-24 00:00:00   |S                |$30K - $50K     |F        |2                |0                      |Partial College       |1993-09-08 00:00:00   |Bronze        |Professional              |Y            |4                |
|# 525  |6949          |55343194112   |Cooper        |Garnis      |V.   |P. O. Box 1053             |Burien          |WA               |84817         |USA       |74                   |653-555-4214     |765-555-7635   |1956-09-12 00:00:00   |M                |$30K - $50K     |M        |3                |1                      |Partial College       |1992-01-11 00:00:00   |Bronze        |Manual                    |N            |1                |
|# 526  |8365          |67615211520   |Cooper        |Reeda       |Wl   |4419 Euclid Ave.           |Redwood City    |CA               |31661         |USA       |45                   |460-555-2716     |902-555-4309   |1944-02-24 00:00:00   |S                |$10K - $30K     |F        |3                |0                      |Partial High School   |1991-05-19 00:00:00   |Normal        |Manual                    |Y            |1                |
|# 527  |6392          |50557939712   |Cooper        |Robert      |     |4557 Redwood Road          |Los Angeles     |CA               |15330         |USA       |3                    |119-555-9906     |738-555-9898   |1967-02-23 00:00:00   |M                |$10K - $30K     |M        |1                |1                      |High School Degree    |1992-02-04 00:00:00   |Normal        |Manual                    |Y            |1                |
|# 528  |4024          |31782750208   |Cooper        |Robert      |H.   |5717 Monterey Ave          |Mexico City     |Mexico           |61999         |Mexico    |2                    |770-555-5089     |728-555-8739   |1975-11-21 00:00:00   |M                |$30K - $50K     |M        |1                |0                      |Partial College       |1994-10-15 00:00:00   |Bronze        |Manual                    |Y            |3                |
|# 529  |6465          |51167150080   |Cornett       |Anna        |     |923 Woodbury Place         |Santa Monica    |CA               |48928         |USA       |49                   |190-555-8983     |587-555-4319   |1975-05-16 00:00:00   |S                |$10K - $30K     |F        |4                |0                      |Partial High School   |1993-10-08 00:00:00   |Normal        |Skilled Manual            |N            |2                |
|# 530  |5464          |42749112320   |Corsi         |Mary        |L.   |2196 Cotati Ct.            |Mexico City     |Mexico           |64620         |Mexico    |2                    |776-555-5863     |733-555-9513   |1965-04-21 00:00:00   |S                |$30K - $50K     |M        |4                |0                      |High School Degree    |1993-03-18 00:00:00   |Bronze        |Manual                    |Y            |4                |
|# 531  |7833          |62773948416   |Cortese       |Renato      |     |5723 C Wharton Way         |Berkeley        |CA               |69327         |USA       |36                   |936-555-5329     |763-555-7836   |1940-07-24 00:00:00   |M                |$30K - $50K     |M        |4                |1                      |High School Degree    |1992-02-22 00:00:00   |Bronze        |Manual                    |N            |2                |
|# 532  |6142          |48537899008   |Cossairt      |James       |B.   |9424 Athecton Circle       |Grossmont       |CA               |64935         |USA       |17                   |153-555-1017     |133-555-3295   |1951-08-12 00:00:00   |M                |$70K - $90K     |M        |3                |3                      |Bachelors Degree      |1994-09-21 00:00:00   |Golden        |Professional              |N            |3                |
|# 533  |8516          |69082054656   |Costello      |James       |     |57 Wolf Way                |Tlaxiaco        |Oaxaca           |48206         |Mexico    |30                   |652-555-5964     |655-555-6871   |1945-04-07 00:00:00   |M                |$150K +         |M        |3                |3                      |Partial College       |1992-07-08 00:00:00   |Golden        |Professional              |N            |3                |
|# 534  |2164          |17999194112   |Cottle        |Angela      |D.   |9334 Mayhew Way            |San Jose        |CA               |11706         |USA       |39                   |157-555-5220     |399-555-9785   |1940-10-26 00:00:00   |S                |$30K - $50K     |F        |5                |0                      |High School Degree    |1994-03-28 00:00:00   |Bronze        |Manual                    |N            |3                |
|# 535  |5627          |44023803904   |Cottles       |Harold      |     |7604 Indianhead Way        |Tixapan         |DF               |13033         |Mexico    |107                  |184-555-6411     |319-555-8461   |1973-06-19 00:00:00   |S                |$130K - $150K   |M        |1                |0                      |Bachelors Degree      |1992-05-04 00:00:00   |Bronze        |Professional              |Y            |3                |
|# 536  |1564          |13910966272   |Cox           |Art         |     |9302 Veracruz              |Spring Valley   |CA               |87390         |USA       |15                   |240-555-8680     |813-555-2416   |1953-04-10 00:00:00   |M                |$30K - $50K     |M        |4                |3                      |Partial College       |1993-05-16 00:00:00   |Golden        |Clerical                  |N            |4                |
|# 537  |4867          |38169116672   |Cox           |Frances     |     |2 Raymond Dr               |Grossmont       |CA               |48521         |USA       |17                   |618-555-6944     |183-555-7166   |1921-08-13 00:00:00   |S                |$30K - $50K     |F        |0                |0                      |Partial College       |1991-03-22 00:00:00   |Bronze        |Skilled Manual            |Y            |2                |
|# 538  |9545          |79827582976   |Craig         |Barbara     |J.   |4302 Oakleaf Ct.           |Spring Valley   |CA               |32580         |USA       |15                   |190-555-6051     |917-555-8558   |1915-04-13 00:00:00   |S                |$10K - $30K     |M        |4                |0                      |Bachelors Degree      |1992-09-23 00:00:00   |Normal        |Professional              |N            |1                |
|# 539  |1171          |11209112576   |Craig         |Brad        |     |6107 Westwood Dr           |Mexico City     |Mexico           |24699         |Mexico    |2                    |829-555-5849     |633-555-9728   |1926-09-28 00:00:00   |S                |$50K - $70K     |F        |2                |0                      |Partial College       |1994-02-04 00:00:00   |Bronze        |Professional              |Y            |2                |
|# 540  |8502          |68928036864   |Cravens       |Suzanne     |     |4272 Limewood Pl.          |San Jose        |CA               |49418         |USA       |39                   |408-555-9375     |719-555-9824   |1911-06-26 00:00:00   |S                |$30K - $50K     |M        |3                |0                      |Partial College       |1992-02-22 00:00:00   |Bronze        |Clerical                  |N            |3                |
|# 541  |8507          |68963581952   |Craver        |Jennifer    |R.   |2950 Polaris Dr.           |Palo Alto       |CA               |46091         |USA       |41                   |296-555-5953     |430-555-8003   |1919-06-08 00:00:00   |M                |$50K - $70K     |F        |2                |2                      |High School Degree    |1990-07-03 00:00:00   |Bronze        |Manual                    |N            |1                |
|# 542  |4994          |39153647616   |Crenshaw      |Delores     |     |2152 Zartop Street         |Berkeley        |CA               |57502         |USA       |36                   |571-555-6592     |267-555-7956   |1945-06-12 00:00:00   |S                |$30K - $50K     |F        |3                |0                      |Partial College       |1993-08-21 00:00:00   |Golden        |Management                |N            |2                |
|# 543  |1819          |15523473408   |Cristantiello |Christine   |     |1197 Santa Barbara         |Santa Monica    |CA               |56409         |USA       |49                   |598-555-1974     |733-555-4024   |1924-02-24 00:00:00   |S                |$70K - $90K     |M        |4                |0                      |Graduate Degree       |1991-05-22 00:00:00   |Silver        |Professional              |N            |2                |
|# 544  |9170          |75994718208   |Cronin        |Morgan      |N.   |8900 Escobar               |West Covina     |CA               |41371         |USA       |60                   |199-555-8871     |134-555-4892   |1921-09-09 00:00:00   |S                |$30K - $50K     |M        |3                |0                      |High School Degree    |1993-08-25 00:00:00   |Bronze        |Skilled Manual            |Y            |1                |
|# 545  |7042          |56160038912   |Crook         |Lisa        |     |9428 Redrock Dr.           |Redwood City    |CA               |96851         |USA       |45                   |648-555-3444     |344-555-4808   |1971-09-06 00:00:00   |S                |$50K - $70K     |M        |2                |0                      |Bachelors Degree      |1992-06-21 00:00:00   |Silver        |Professional              |Y            |3                |
|# 546  |3299          |26271272960   |Crosby        |Frederick   |J.   |1351 Boxer Blvd.           |Redwood City    |CA               |23418         |USA       |45                   |851-555-5876     |416-555-6097   |1916-11-06 00:00:00   |M                |$30K - $50K     |F        |3                |1                      |High School Degree    |1990-05-24 00:00:00   |Silver        |Manual                    |Y            |2                |
|# 547  |9597          |80325001216   |Crump         |Jaye        |P.   |3285 Milburn Dr.           |Richmond        |BC               |51632         |Canada    |90                   |502-555-9868     |945-555-2461   |1913-05-11 00:00:00   |S                |$50K - $70K     |F        |4                |0                      |Bachelors Degree      |1993-10-16 00:00:00   |Bronze        |Professional              |N            |1                |
|# 548  |7674          |61353107456   |Cucinell      |Walter      |     |9968 G. Northwood Dr.      |Santa Monica    |CA               |59376         |USA       |49                   |391-555-5282     |656-555-8475   |1912-05-28 00:00:00   |M                |$30K - $50K     |F        |3                |3                      |High School Degree    |1990-10-08 00:00:00   |Golden        |Skilled Manual            |Y            |4                |
|# 549  |7910          |63438667776   |Cunningham    |Rochelle    |T    |7008 Buckingham Dr.        |Marysville      |WA               |98595         |USA       |82                   |978-555-1698     |628-555-5805   |1962-03-16 00:00:00   |S                |$50K - $70K     |F        |1                |0                      |Partial College       |1993-04-18 00:00:00   |Bronze        |Skilled Manual            |N            |3                |
|# 550  |7701          |61569421312   |Cunningham    |Susana      |     |2237 Buena Vista Ave.      |Marysville      |WA               |34874         |USA       |82                   |151-555-2767     |263-555-6188   |1948-12-05 00:00:00   |M                |$50K - $70K     |F        |4                |4                      |Bachelors Degree      |1992-11-20 00:00:00   |Golden        |Management                |Y            |2                |
|# 551  |1340          |12365085696   |Curry         |Tuyen       |T.   |6281 Edward Ave            |Burien          |WA               |49772         |USA       |74                   |496-555-2086     |170-555-4822   |1920-02-05 00:00:00   |S                |$10K - $30K     |F        |5                |0                      |Partial High School   |1992-02-14 00:00:00   |Normal        |Manual                    |N            |1                |
|# 552  |9312          |77437370368   |Cutting       |Brian       |T.   |4082 Reva Dr.              |San Jose        |CA               |99700         |USA       |39                   |461-555-4285     |749-555-6106   |1939-02-05 00:00:00   |S                |$70K - $90K     |M        |1                |0                      |Bachelors Degree      |1992-11-09 00:00:00   |Bronze        |Professional              |N            |3                |
|# 553  |3354          |26740514816   |Czarnecki     |Glen        |     |4865 Weatherly Way         |Tixapan         |DF               |78602         |Mexico    |107                  |882-555-9647     |908-555-9183   |1963-04-05 00:00:00   |S                |$30K - $50K     |M        |0                |0                      |High School Degree    |1993-09-03 00:00:00   |Bronze        |Skilled Manual            |N            |1                |
|# 554  |7166          |57149001728   |Dahlberg      |Karen       |G.   |4113 Marsh Meadow Way      |Richmond        |BC               |35755         |Canada    |90                   |761-555-1038     |742-555-3316   |1947-08-05 00:00:00   |S                |$70K - $90K     |M        |0                |0                      |Bachelors Degree      |1994-02-13 00:00:00   |Normal        |Management                |N            |4                |
|# 555  |4532          |35670638592   |Dailey        |Debbye      |L.   |5868 Clayton Road          |Oak Bay         |BC               |14722         |Canada    |99                   |657-555-7864     |661-555-8771   |1912-04-19 00:00:00   |S                |$30K - $50K     |M        |5                |0                      |Partial College       |1990-06-20 00:00:00   |Silver        |Manual                    |N            |3                |
|# 556  |2156          |17954691072   |Daily         |Virginia    |     |2962 Ana Mile              |Mexico City     |Mexico           |26110         |Mexico    |2                    |460-555-5018     |133-555-7754   |1968-07-13 00:00:00   |M                |$50K - $70K     |F        |3                |1                      |Partial High School   |1993-06-04 00:00:00   |Bronze        |Manual                    |Y            |1                |
|# 557  |1478          |13269639168   |Dale          |Robert      |     |9407 H Street              |Sooke           |BC               |87065         |Canada    |101                  |238-555-6650     |788-555-1757   |1976-02-15 00:00:00   |M                |$30K - $50K     |M        |4                |4                      |High School Degree    |1992-07-28 00:00:00   |Golden        |Skilled Manual            |N            |3                |
|# 558  |8193          |66037997568   |Davis         |Harriet     |C.   |5854 Lombardy Lane         |Woodland Hills  |CA               |59871         |USA       |62                   |533-555-2565     |690-555-3244   |1945-02-26 00:00:00   |M                |$30K - $50K     |M        |1                |1                      |Partial High School   |1992-02-05 00:00:00   |Bronze        |Skilled Manual            |Y            |3                |
|# 559  |10046         |84961607680   |Davis         |Pat         |C.   |9574 Bancroft Road         |Redwood City    |CA               |92020         |USA       |45                   |626-555-6160     |606-555-8438   |1911-09-21 00:00:00   |S                |$110K - $130K   |M        |4                |0                      |Partial College       |1991-11-20 00:00:00   |Bronze        |Management                |N            |4                |
|# 560  |6850          |54521384960   |Davis         |Terry       |C.   |5622 Geary                 |Burien          |WA               |48323         |USA       |74                   |646-555-3289     |581-555-8311   |1930-08-14 00:00:00   |M                |$30K - $50K     |M        |4                |2                      |High School Degree    |1993-08-11 00:00:00   |Bronze        |Skilled Manual            |Y            |1                |
|# 561  |9761          |82040741888   |Dawson        |Lee         |L.   |1064 Diver Way             |Spring Valley   |CA               |29450         |USA       |15                   |805-555-5351     |962-555-6029   |1953-12-20 00:00:00   |M                |$30K - $50K     |F        |3                |3                      |High School Degree    |1993-11-02 00:00:00   |Golden        |Manual                    |Y            |3                |
|# 562  |8638          |70087434240   |Dehner        |Erica       |A.   |1566 Eagle Ct.             |Los Angeles     |CA               |90248         |USA       |3                    |270-555-8546     |250-555-1825   |1946-09-24 00:00:00   |M                |$30K - $50K     |F        |1                |1                      |High School Degree    |1994-04-06 00:00:00   |Bronze        |Skilled Manual            |Y            |3                |
|# 563  |1797          |15419199488   |Delgado       |Walter      |K.   |7605 Monti Dr.             |Tlaxiaco        |Oaxaca           |35523         |Mexico    |30                   |290-555-9245     |162-555-9009   |1943-10-24 00:00:00   |S                |$70K - $90K     |F        |1                |0                      |High School Degree    |1991-03-22 00:00:00   |Bronze        |Management                |N            |1                |
|# 564  |1500          |13408862208   |Delong        |Mark        |E.   |9695 Notre Dame Avenue     |Renton          |WA               |12696         |USA       |73                   |727-555-6524     |161-555-5603   |1911-10-26 00:00:00   |M                |$30K - $50K     |F        |1                |1                      |Partial High School   |1991-01-08 00:00:00   |Bronze        |Manual                    |Y            |3                |
|# 565  |3929          |31195211776   |Delvanti      |Evelyn      |R.   |4051 Daylight Place        |Renton          |WA               |88657         |USA       |73                   |104-555-3506     |943-555-8273   |1952-11-21 00:00:00   |M                |$50K - $70K     |F        |2                |2                      |Bachelors Degree      |1993-11-05 00:00:00   |Bronze        |Management                |N            |1                |
|# 566  |5109          |40058335232   |Demmitt       |Karen       |A.   |4832 Park Glen Ct.         |Burien          |WA               |40512         |USA       |74                   |987-555-9636     |860-555-9400   |1913-05-05 00:00:00   |S                |$50K - $70K     |M        |0                |0                      |Bachelors Degree      |1992-07-12 00:00:00   |Silver        |Professional              |N            |4                |
