5739;TUMOJZ;HPRHMXHXGN;7311330390 Dell Way;;HAMSREW;VT;17821;US;1;HPRHMXHXGN@dell.com;7311330390;5;2787387064658105;2009/05;user9344;password;73;100000;F
5740;JKUPBI;HPSGWYYOOV;4272099649 Dell Way;;NUCVMSJ;NJ;80022;US;1;HPSGWYYOOV@dell.com;4272099649;5;6314544436056167;2011/08;user8834;password;77;20000;M
5744;YGHMJG;HPYZENGEWZ;4596663029 Dell Way;;IVHFDZM;KS;67296;US;1;HPYZENGEWZ@dell.com;4596663029;3;7538742386735976;2011/07;user2619;password;42;60000;M
5745;BKGLBM;HPZMCSARXQ;7505684738 Dell Way;;MSKYXBS;MS;92301;US;1;HPZMCSARXQ@dell.com;7505684738;3;4912238850723952;2009/10;user3430;password;49;60000;F
5746;JSDZZB;HPZXPZOJHB;1139693724 Dell Way;;OMMRZCO;UT;81704;US;1;HPZXPZOJHB@dell.com;1139693724;5;8577317622490228;2009/04;user9976;password;47;80000;F
5749;SXVHVS;HQCAYKZZZK;2964486549 Dell Way;;FZWGFZB;MA;14290;US;1;HQCAYKZZZK@dell.com;2964486549;1;7490390045568348;2012/01;user3933;password;45;60000;M
5752;ENATUD;HQDBEBZHAY;8800381519 Dell Way;;NHPDFKH;MT;19819;US;1;HQDBEBZHAY@dell.com;8800381519;3;4320678130257875;2010/01;user4147;password;39;80000;M
5755;OGRSPB;HQFCGSMGHD;5212499887 Dell Way;;GMGPBDP;AR;78435;US;1;HQFCGSMGHD@dell.com;5212499887;3;7658448608126492;2012/07;user8450;password;75;40000;M
5756;FEOEFV;HQFQAPQJEG;6051669286 Dell Way;;JTVQUIL;TX;87380;US;1;HQFQAPQJEG@dell.com;6051669286;4;9639989073853940;2012/09;user6793;password;35;20000;M
5759;MFRBSQ;HQHGVDOVMW;3981059242 Dell Way;;MWFZYKZ;VT;40899;US;1;HQHGVDOVMW@dell.com;3981059242;1;6337580399587751;2012/07;user7650;password;67;60000;M
5764;BOTGET;HQKFBIYYMC;4585359890 Dell Way;;VXZAJXL;ND;75715;US;1;HQKFBIYYMC@dell.com;4585359890;5;7364507472142578;2012/05;user653;password;67;100000;M
5770;PXLCHG;HQSSAATCRR;1866851895 Dell Way;;QSBMIYK;NY;55863;US;1;HQSSAATCRR@dell.com;1866851895;2;5768655532505364;2011/07;user7429;password;85;40000;F
5778;EOQKLV;HQZQZJUGGX;3315398106 Dell Way;;RJISHQM;SD;29950;US;1;HQZQZJUGGX@dell.com;3315398106;3;7510295246727765;2012/02;user7475;password;88;20000;M
5779;AVPCBV;HQZXGYYNKO;9448952294 Dell Way;;JWRKUKL;AL;48227;US;1;HQZXGYYNKO@dell.com;9448952294;5;8692994818091393;2008/05;user815;password;81;20000;F
5788;UVLHPK;HRFIANEXVR;8369536906 Dell Way;;CJBHLJV;OR;18365;US;1;HRFIANEXVR@dell.com;8369536906;5;3701526267454028;2012/03;user9250;password;59;80000;M
5793;XPOMAI;HRHPOVXETW;5081221815 Dell Way;;AMBHLXW;MS;23992;US;1;HRHPOVXETW@dell.com;5081221815;2;3247187552973628;2012/07;user6998;password;29;100000;F
5799;BDTLZU;HRLYYVVISC;5892968200 Dell Way;;IISJUAP;AR;74504;US;1;HRLYYVVISC@dell.com;5892968200;2;1792199430521577;2012/06;user7913;password;45;100000;M
5802;ORKNYF;HROYYLWCKO;4975976866 Dell Way;;ILYHVHA;KS;11046;US;1;HROYYLWCKO@dell.com;4975976866;1;1658270611427724;2008/03;user3735;password;28;60000;M
5803;WXEDTL;HRPQINGVXK;6730395420 Dell Way;;ZGZBULO;WY;50223;US;1;HRPQINGVXK@dell.com;6730395420;2;9164437116123736;2011/11;user4119;password;46;80000;M
5806;HOAHCR;HRSCOPOJYJ;3530152444 Dell Way;;WJTVSOG;SD;14419;US;1;HRSCOPOJYJ@dell.com;3530152444;2;9647100531961770;2011/05;user9418;password;89;100000;M
5807;AIGBSB;HRSRQMZJAG;4389148380 Dell Way;;WYUPXPD;NM;32396;US;1;HRSRQMZJAG@dell.com;4389148380;3;6300837149377913;2012/10;user8369;password;79;100000;F
5809;FSOEEN;HRTYQIZTGS;8933310222 Dell Way;;YMDXQMF;SD;46810;US;1;HRTYQIZTGS@dell.com;8933310222;3;8155064435210080;2011/09;user9472;password;81;100000;F
5810;TXTRGL;HRUXXFIIAM;2687695248 Dell Way;;GOZUJEJ;SC;29451;US;1;HRUXXFIIAM@dell.com;2687695248;1;6711675358004869;2008/12;user3095;password;53;100000;M
5812;IEGYCC;HRXGTXKQHZ;6905760949 Dell Way;;JYKPKLA;AR;11715;US;1;HRXGTXKQHZ@dell.com;6905760949;3;3915918494574726;2008/07;user6416;password;82;60000;M
5817;YBUNKF;HSCUUYLFNS;1927016178 Dell Way;;UGPSETC;OK;40381;US;1;HSCUUYLFNS@dell.com;1927016178;3;1796680974308401;2010/08;user3012;password;31;40000;M
5825;VUTPIB;HSGZUPMQBG;7714683995 Dell Way;;WVHDTXF;NH;90165;US;1;HSGZUPMQBG@dell.com;7714683995;4;2216778101399541;2010/11;user3320;password;33;40000;M
5827;MQRSYB;HSJAJTIILO;3351277991 Dell Way;;OLHKIFN;WY;84643;US;1;HSJAJTIILO@dell.com;3351277991;4;4293152572121471;2010/09;user6815;password;63;20000;F
5833;ZDGWXB;HSMUOZWEDH;5131512279 Dell Way;;IEOGEJX;ID;46579;US;1;HSMUOZWEDH@dell.com;5131512279;4;3810344933066517;2009/12;user3839;password;47;40000;F
5835;SLTFZZ;HSRLFEDIMT;6335297123 Dell Way;;JUIVIZY;IA;71402;US;1;HSRLFEDIMT@dell.com;6335297123;2;5499220675788820;2008/02;user7902;password;58;100000;M
5844;ZXUZGO;HSZKLULXZT;9113793837 Dell Way;;ALHIFOR;MS;48339;US;1;HSZKLULXZT@dell.com;9113793837;2;9543647030368448;2010/03;user3024;password;46;60000;F
5846;QGMLWF;HTAUGHQQZF;7179260698 Dell Way;;DMSAVEA;MO;33620;US;1;HTAUGHQQZF@dell.com;7179260698;5;8975089743267746;2010/08;user2475;password;46;20000;M
5852;CGKQRN;HTIOJJGKSV;3118172188 Dell Way;;ARGRIHQ;OR;36532;US;1;HTIOJJGKSV@dell.com;3118172188;4;2390000075567513;2010/02;user3775;password;36;60000;F
5859;VSOPNG;HTVPZHFXZP;3406496456 Dell Way;;TEPDNHI;VT;91264;US;1;HTVPZHFXZP@dell.com;3406496456;1;1934324615169316;2010/08;user4234;password;30;40000;F
5860;ENAUQV;HTVROPXKHD;1897874727 Dell Way;;JJVYMCK;MS;24117;US;1;HTVROPXKHD@dell.com;1897874727;4;5747569828294218;2012/04;user8983;password;19;20000;M
5865;XILWGH;HUEQCTLZOJ;3626446710 Dell Way;;QTTVTCI;WI;79476;US;1;HUEQCTLZOJ@dell.com;3626446710;2;3482689079362899;2008/06;user1384;password;54;100000;M
5866;OFZSCK;HUFMZBMCBB;2257347158 Dell Way;;INISWWJ;CO;39045;US;1;HUFMZBMCBB@dell.com;2257347158;3;7341056181117893;2012/07;user3549;password;83;40000;M
5871;PNIVJC;HUHUYIPATU;5108276989 Dell Way;;XYVPZFG;DE;78888;US;1;HUHUYIPATU@dell.com;5108276989;3;1714664663653820;2010/10;user3176;password;28;20000;F
5872;HXLFEI;HUHWDFNRMM;4094427542 Dell Way;;RTWLCPW;VA;16736;US;1;HUHWDFNRMM@dell.com;4094427542;3;1088412750512361;2011/05;user6966;password;40;20000;F
5875;OBWVNS;HUMMRQLJMT;5606049808 Dell Way;;RFYHQDQ;MD;50238;US;1;HUMMRQLJMT@dell.com;5606049808;1;2242894087452441;2011/05;user829;password;78;40000;F
5881;IOYJET;HUQQROIZEN;6414642012 Dell Way;;TDOKRZO;IL;71051;US;1;HUQQROIZEN@dell.com;6414642012;2;2734501341823488;2012/06;user2839;password;69;40000;F
5884;RBPWBD;HUTOZFSGNV;9891370182 Dell Way;;ODREBFE;WY;92857;US;1;HUTOZFSGNV@dell.com;9891370182;4;2623291419818997;2012/07;user9187;password;83;60000;M
5887;ZYJPXB;HVBYORDWNK;5730564157 Dell Way;;PJXYNHX;DE;84088;US;1;HVBYORDWNK@dell.com;5730564157;2;2270437540952116;2008/08;user6535;password;81;20000;M
5894;IRFMOR;HVIKGJRZWH;1858116929 Dell Way;;FWJVOOA;SC;13116;US;1;HVIKGJRZWH@dell.com;1858116929;2;2544653074815869;2009/04;user6362;password;48;80000;M
5895;CYVQVB;HVJGJOILNT;4218888566 Dell Way;;HCDEHEM;FL;28450;US;1;HVJGJOILNT@dell.com;4218888566;3;3046176154166460;2009/04;user4226;password;77;40000;F
5897;WJYLWG;HVLMYNMXDB;6490531289 Dell Way;;ZTHENRH;MI;40741;US;1;HVLMYNMXDB@dell.com;6490531289;2;2383958148304373;2008/11;user6943;password;52;100000;F
5898;BRPKIG;HVMPEMLIAL;4780311537 Dell Way;;TOGVSZC;CO;40753;US;1;HVMPEMLIAL@dell.com;4780311537;5;6430470222141594;2008/07;user3218;password;38;20000;F
5905;DUVITO;HVTFURKIRW;4758349878 Dell Way;;OZWWIQX;ID;31234;US;1;HVTFURKIRW@dell.com;4758349878;3;4471294509712607;2010/10;user8400;password;35;60000;M
5910;RIKUIA;HVVNCNUTDC;6263307156 Dell Way;;DSKWJKH;IA;37539;US;1;HVVNCNUTDC@dell.com;6263307156;2;3383657195139676;2008/04;user4514;password;72;80000;M
5911;QKEWTK;HVXBJQUUFT;4252594696 Dell Way;;KCIPFDW;NV;27727;US;1;HVXBJQUUFT@dell.com;4252594696;1;6390030506532640;2012/04;user3182;password;74;80000;M
5915;GOEFWF;HWBSZSMHRB;6508303682 Dell Way;;KDQONUQ;SC;16698;US;1;HWBSZSMHRB@dell.com;6508303682;5;7561259602662177;2008/06;user6646;password;60;40000;M
5916;RTXXOB;HWCZVGKMTN;2261234072 Dell Way;;DWPNYHC;GA;59329;US;1;HWCZVGKMTN@dell.com;2261234072;3;6721258379518986;2010/02;user1759;password;47;40000;M
5917;IYYMPO;HWEYBKHBUR;1228382989 Dell Way;;FSCPEKP;ND;20228;US;1;HWEYBKHBUR@dell.com;1228382989;4;7655264712870122;2011/11;user2289;password;38;20000;M
5918;JYOZSA;HWFXFDHLQE;1934551148 Dell Way;;HYVITEW;OK;65870;US;1;HWFXFDHLQE@dell.com;1934551148;1;5478530287276954;2012/07;user665;password;24;40000;M
5921;ITTVGV;HWGWVMEZYY;2555561476 Dell Way;;YQEZJIZ;CT;39097;US;1;HWGWVMEZYY@dell.com;2555561476;1;2083432013168931;2010/04;user6435;password;75;100000;F
5922;NEDBKM;HWJJVFBILO;5372625091 Dell Way;;SQYDKUJ;DC;15298;US;1;HWJJVFBILO@dell.com;5372625091;4;8444459625054152;2009/04;user8986;password;86;80000;F
5925;UKCQVB;HWPOLQJNAK;9011502197 Dell Way;;PLNKWTD;KS;52369;US;1;HWPOLQJNAK@dell.com;9011502197;2;8732598514296115;2008/01;user6224;password;38;100000;F
5928;TKDMLB;HWSORYEDGE;9566648908 Dell Way;;LPMWCMH;WV;36979;US;1;HWSORYEDGE@dell.com;9566648908;5;2994280820246786;2012/07;user85;password;39;80000;M
5929;UGHRYS;HWUUTBHYCO;4622162094 Dell Way;;ONXDEAC;VA;96311;US;1;HWUUTBHYCO@dell.com;4622162094;5;7318267588503659;2010/09;user3590;password;46;40000;M
5934;CXOTFD;HXAHDYPFHO;5362127935 Dell Way;;KVYLMRM;HI;30431;US;1;HXAHDYPFHO@dell.com;5362127935;2;6762278001289815;2012/02;user1837;password;61;100000;M
5935;DJWCDX;HXCQZOJXQN;8225733832 Dell Way;;HZZGJTI;OR;47647;US;1;HXCQZOJXQN@dell.com;8225733832;3;5462515512946993;2011/12;user6965;password;51;80000;F
5937;THHBDT;HXELMRRLSE;2758539177 Dell Way;;TBQKFCN;LA;13287;US;1;HXELMRRLSE@dell.com;2758539177;2;7366379855200649;2012/05;user4088;password;72;80000;M
5940;HNEJOP;HXHPYQAAQT;9094038601 Dell Way;;HNFFKCM;NJ;89621;US;1;HXHPYQAAQT@dell.com;9094038601;4;5164432451128960;2008/01;user9975;password;34;40000;M
5944;CDKQYE;HXNTXCVXUS;4841154515 Dell Way;;HCBHDJY;NE;34815;US;1;HXNTXCVXUS@dell.com;4841154515;5;2637531133368611;2010/08;user993;password;54;60000;M
5947;GKTXBT;HXPKFYAKHI;8866086223 Dell Way;;RSLIFVT;IN;58425;US;1;HXPKFYAKHI@dell.com;8866086223;4;7023196986876429;2012/06;user3543;password;40;20000;M
5948;DJCLVA;HXPOKRMGAL;9322686806 Dell Way;;HENAUQG;RI;70578;US;1;HXPOKRMGAL@dell.com;9322686806;4;9640658519696444;2010/03;user7659;password;69;80000;M
5952;TRQKCC;HXSQJGCBAW;7335244575 Dell Way;;ZBWJCSQ;IL;44903;US;1;HXSQJGCBAW@dell.com;7335244575;4;9306676546111704;2009/07;user923;password;45;20000;F
5954;JXUCZP;HXVPALEXCB;7843144745 Dell Way;;QSQYHXV;MD;55562;US;1;HXVPALEXCB@dell.com;7843144745;5;4154324694070965;2008/02;user1013;password;55;60000;F
5963;PETSEX;HYDDENGRPD;9600151908 Dell Way;;MVTVLCQ;WV;60840;US;1;HYDDENGRPD@dell.com;9600151908;2;4508603827562183;2012/10;user5275;password;22;60000;M
5975;AYIODA;HYHOEDEFFO;8048203287 Dell Way;;BTCLDNA;ID;36877;US;1;HYHOEDEFFO@dell.com;8048203287;1;4417498834896833;2009/07;user8210;password;55;40000;F
5977;LIQMAW;HYKGYRIVYK;1064261469 Dell Way;;GAVQSZM;AL;48485;US;1;HYKGYRIVYK@dell.com;1064261469;2;6001702561043203;2010/10;user6136;password;72;100000;F
5979;NXYNNF;HYNLOCDHUM;8641170047 Dell Way;;YNDIYDZ;IA;31794;US;1;HYNLOCDHUM@dell.com;8641170047;1;9942110343836248;2009/09;user7248;password;32;100000;M
5981;PZWOMV;HYPFCIICQV;3645487742 Dell Way;;HUOJQGL;LA;70149;US;1;HYPFCIICQV@dell.com;3645487742;4;6153174980077893;2009/07;user3764;password;47;100000;F
5982;BKIURU;HYPHOYICPP;7503574506 Dell Way;;DDMHZHK;WA;86553;US;1;HYPHOYICPP@dell.com;7503574506;3;4485530681908131;2011/11;user274;password;46;80000;F
5986;MMPIZA;HYSFYCQMNH;2417307796 Dell Way;;OKVQHNH;TN;80227;US;1;HYSFYCQMNH@dell.com;2417307796;5;2366566847544163;2008/08;user4263;password;72;80000;F
5988;JBSHSB;HYTSIEWQHD;6182860269 Dell Way;;IOFEPAU;OR;23499;US;1;HYTSIEWQHD@dell.com;6182860269;3;9093757777940484;2011/04;user4413;password;45;100000;F
5993;NOIXOI;HYZEYBNXUX;4242676973 Dell Way;;IBNMARP;VT;54842;US;1;HYZEYBNXUX@dell.com;4242676973;4;7476448891218752;2012/08;user3782;password;46;40000;F
5995;DFFJLQ;HZBMHEMBUQ;6436293121 Dell Way;;XTTNDEB;MA;97555;US;1;HZBMHEMBUQ@dell.com;6436293121;3;4025791561696678;2010/06;user2117;password;85;60000;M
6002;HQIXUO;HZJCVZFCEN;1876357761 Dell Way;;UKJOYSM;IN;32969;US;1;HZJCVZFCEN@dell.com;1876357761;5;7483422785531730;2012/07;user9037;password;37;40000;F
6003;UEKRTU;HZKSMHUTRF;3007476362 Dell Way;;FNPUJIN;NM;54291;US;1;HZKSMHUTRF@dell.com;3007476362;5;9140144973527640;2010/05;user9707;password;84;40000;M
6008;ZXBEFU;HZOFLTSDOY;9118449846 Dell Way;;SHCMJVV;MO;44840;US;1;HZOFLTSDOY@dell.com;9118449846;5;9804694376420232;2008/04;user3013;password;63;20000;F
6014;OKJIDX;HZTBJZICJS;1608915044 Dell Way;;ZAFYHQN;VT;75419;US;1;HZTBJZICJS@dell.com;1608915044;5;3160989703610539;2009/06;user208;password;80;100000;M
6019;TMRFIS;HZWYDYIXIC;2116466409 Dell Way;;ZMIWECN;VA;74718;US;1;HZWYDYIXIC@dell.com;2116466409;3;8371693331282587;2010/08;user3028;password;25;40000;F
6022;MAOGRR;HZYBNKIQBE;8651039708 Dell Way;;SNICDFQ;MN;93765;US;1;HZYBNKIQBE@dell.com;8651039708;5;9171405034139752;2010/09;user8182;password;71;20000;M
6023;YJVODK;HZZPQZERCX;6918228141 Dell Way;;ABOJJQU;ID;80906;US;1;HZZPQZERCX@dell.com;6918228141;2;7339995597954840;2010/10;user2282;password;25;60000;F
6025;NOYFTQ;CHBQXDLKVF;9877725450 Dell Way;;NAYWFNX;VT;34065;US;1;CHBQXDLKVF@dell.com;9877725450;1;9327974396292120;2009/09;user5114;password;21;80000;F
6027;HRJOIA;CHDIZHAWHJ;3979666543 Dell Way;;HMZYHOL;NV;56566;US;1;CHDIZHAWHJ@dell.com;3979666543;1;6260474383831025;2010/11;user6769;password;63;80000;M
6028;EXXEFY;CHGGBIBCKZ;7307487891 Dell Way;;JKLZGVD;MI;49471;US;1;CHGGBIBCKZ@dell.com;7307487891;2;7881944830995054;2008/11;user2228;password;18;40000;M
6031;XWULFA;CHIUTYGOYA;3017948640 Dell Way;;BKHLFBK;UT;87889;US;1;CHIUTYGOYA@dell.com;3017948640;1;3962075129151344;2010/06;user3834;password;40;60000;F
6033;YVAMIH;CHLJJEHKQY;1928533935 Dell Way;;BLFZIJC;ID;56016;US;1;CHLJJEHKQY@dell.com;1928533935;4;6352410727180541;2008/09;user9597;password;75;20000;M
6038;XWODVK;CHRAJYNIDI;9724623006 Dell Way;;DWMVPXD;CO;59953;US;1;CHRAJYNIDI@dell.com;9724623006;5;2970222528558224;2012/01;user8497;password;65;80000;M
6040;ONIIHH;CHSAZKUWIN;8682648817 Dell Way;;GVDXRSB;CT;18329;US;1;CHSAZKUWIN@dell.com;8682648817;5;6555267997086049;2008/09;user6884;password;26;80000;F
6050;QYYDYA;IABCONGUAJ;7365674450 Dell Way;;WHZUDVR;OK;37959;US;1;IABCONGUAJ@dell.com;7365674450;3;4940535015892238;2012/01;user3468;password;54;60000;M
6051;HICZFF;IABSRXMPEP;2023720399 Dell Way;;TNGTWEY;MN;91870;US;1;IABSRXMPEP@dell.com;2023720399;1;4119414737913758;2009/09;user8519;password;84;60000;F
6053;NATTGP;IADCUDHRID;8183285083 Dell Way;;JLRWIAD;KS;52652;US;1;IADCUDHRID@dell.com;8183285083;5;2290892913471907;2010/02;user8200;password;58;20000;F
6056;CTHIZC;IAFLCODPXF;2958190524 Dell Way;;UBULPJA;HI;27886;US;1;IAFLCODPXF@dell.com;2958190524;2;2194954043719917;2009/12;user948;password;26;60000;M
6061;EIPBIH;IAIDNHIIQX;1954240649 Dell Way;;CEKMUPO;SC;67612;US;1;IAIDNHIIQX@dell.com;1954240649;5;9680246768053622;2012/01;user4571;password;75;20000;F
6068;AXQQVH;IAOQRACBIR;8980836598 Dell Way;;RNIQBGX;UT;95044;US;1;IAOQRACBIR@dell.com;8980836598;3;9658051773440094;2010/09;user2257;password;24;60000;M
6070;XFZALG;IAQXCVPKFG;5615879543 Dell Way;;XWTLLSV;KY;32690;US;1;IAQXCVPKFG@dell.com;5615879543;3;9744934512302280;2010/09;user1468;password;53;60000;M
6072;RNVPPE;IASVVXXFDA;4011944733 Dell Way;;WTEPXLA;MO;50272;US;1;IASVVXXFDA@dell.com;4011944733;5;1978435294236988;2011/10;user9203;password;44;60000;F
6075;MDPUCY;IAUAYYLLDM;9146265590 Dell Way;;PPCLWHD;AK;65566;US;1;IAUAYYLLDM@dell.com;9146265590;2;4799765059258789;2008/12;user8896;password;20;60000;F
6079;ILOEAA;IAWVWKRNZW;5540710740 Dell Way;;ZODKCXR;KS;33728;US;1;IAWVWKRNZW@dell.com;5540710740;4;3222663981840014;2010/10;user9462;password;73;100000;F
6080;BBNTBR;IAWWNBLEME;4572867887 Dell Way;;SFPXFOT;AL;24833;US;1;IAWWNBLEME@dell.com;4572867887;1;8164611774962396;2008/06;user9582;password;57;20000;M
6084;WXUFRZ;IAYBHDUCUB;2754948973 Dell Way;;CYGALQW;MD;23468;US;1;IAYBHDUCUB@dell.com;2754948973;4;6210253687109799;2011/04;user2227;password;46;80000;F
6090;ZUXMRZ;IBGRTAXVBI;9144982580 Dell Way;;UBCWHUN;ID;28840;US;1;IBGRTAXVBI@dell.com;9144982580;2;3398281784728169;2009/07;user1272;password;80;40000;F
6092;XAPFWT;IBHBGQXOTP;3672500935 Dell Way;;IZNTYQB;GA;24606;US;1;IBHBGQXOTP@dell.com;3672500935;1;4963823597412557;2012/04;user1663;password;57;100000;F
6094;YJUGSQ;IBIOUACLSG;5042616772 Dell Way;;GXIPIFA;VA;95725;US;1;IBIOUACLSG@dell.com;5042616772;2;4349827066063881;2012/01;user7643;password;22;100000;F
6096;CFLHWE;IBKSYYCAST;1646519916 Dell Way;;KZFGGCB;NM;87293;US;1;IBKSYYCAST@dell.com;1646519916;5;7819029565900565;2010/07;user1762;password;31;60000;M
6097;JJVJLY;IBNECNXUVY;1725604074 Dell Way;;YHHVGDP;NH;31980;US;1;IBNECNXUVY@dell.com;1725604074;2;6410257933195681;2010/02;user4643;password;41;100000;F
6098;URYCPE;IBNNAWNQYT;5162844181 Dell Way;;SKWPAZQ;NE;14758;US;1;IBNNAWNQYT@dell.com;5162844181;2;8630390077363701;2011/04;user930;password;23;60000;M
6099;DFYBQQ;IBOAMSZDMQ;1530893427 Dell Way;;PGMQJZL;NM;24028;US;1;IBOAMSZDMQ@dell.com;1530893427;5;4826192600652576;2010/07;user8314;password;56;80000;M
6102;MOPTPO;IBQYFJCVHN;9819180517 Dell Way;;QZOSYMO;FL;67215;US;1;IBQYFJCVHN@dell.com;9819180517;4;9462278049904854;2008/11;user571;password;60;80000;F
6108;LKFLKL;IBYUITZAEK;7784129114 Dell Way;;POENYQO;PA;58173;US;1;IBYUITZAEK@dell.com;7784129114;1;1978277022950351;2011/04;user9899;password;27;40000;M
6111;LMBVCB;ICAHSLCHHC;7024921559 Dell Way;;RNTSPFM;TX;38996;US;1;ICAHSLCHHC@dell.com;7024921559;1;3716835570521653;2012/09;user7456;password;31;40000;F
6112;EORYXM;ICAJKZPMJK;9823079410 Dell Way;;ZXMEVOL;OK;99097;US;1;ICAJKZPMJK@dell.com;9823079410;4;7468018289189786;2011/12;user649;password;66;100000;M
6121;NLGXBB;ICMXTANDHM;3306200271 Dell Way;;VPTAUZP;OR;60706;US;1;ICMXTANDHM@dell.com;3306200271;2;9705856876913460;2009/09;user5147;password;83;100000;F
6126;NLDBKS;ICRAQQMCCS;1920209385 Dell Way;;BTGSAMK;OR;28944;US;1;ICRAQQMCCS@dell.com;1920209385;3;9751036902423948;2008/11;user2153;password;48;60000;F
6131;ZNIFKO;ICUYMQOOAX;3364861334 Dell Way;;NWNRFBR;MT;75022;US;1;ICUYMQOOAX@dell.com;3364861334;2;4214928096160293;2009/03;user7849;password;19;40000;M
6134;TALJCW;ICWXKGLGOX;9873348051 Dell Way;;QUMDBWS;LA;44303;US;1;ICWXKGLGOX@dell.com;9873348051;2;1280343392398208;2012/03;user4058;password;44;80000;F
6137;WJZZRA;ICXPYRMMQB;4007075308 Dell Way;;AFMQGQG;DC;16504;US;1;ICXPYRMMQB@dell.com;4007075308;4;5298367904499173;2009/07;user7238;password;61;20000;M
6146;ATILRN;IDGRDOGPBQ;3624793891 Dell Way;;AOCFGLI;NH;76448;US;1;IDGRDOGPBQ@dell.com;3624793891;4;2027427522465586;2008/10;user7231;password;79;20000;M
6147;SDMNDP;IDHTGZAGQF;3837218563 Dell Way;;RLSHJKE;NH;97300;US;1;IDHTGZAGQF@dell.com;3837218563;3;4515028786845505;2011/01;user8218;password;51;60000;F
6153;XAJKTO;IDKTARNLJJ;5267739566 Dell Way;;AUNZMUV;WY;14574;US;1;IDKTARNLJJ@dell.com;5267739566;3;6259555869735778;2008/02;user6132;password;36;20000;F
6160;CWYFIE;IDRLTNBFWC;6621544560 Dell Way;;XDPZXAE;AR;26311;US;1;IDRLTNBFWC@dell.com;6621544560;4;3723564621061087;2009/01;user6259;password;39;40000;M
6163;ZIKVZC;IDUHMMRQRV;9507071535 Dell Way;;NWWESSE;CO;97247;US;1;IDUHMMRQRV@dell.com;9507071535;2;8407648519147188;2009/02;user9313;password;62;40000;F
6167;LMCCTN;IDYAKTJUYC;4969261885 Dell Way;;GEHFYBH;KS;17590;US;1;IDYAKTJUYC@dell.com;4969261885;5;6584862984251232;2010/05;user5694;password;44;100000;M
6173;QNVEMF;IECXBFSFPQ;2349355430 Dell Way;;NPJZCZQ;AL;71485;US;1;IECXBFSFPQ@dell.com;2349355430;3;9595784978475424;2008/06;user3730;password;64;100000;F
6175;AKCGTU;IEDAMZQEAA;9641742521 Dell Way;;KHBVODC;CT;51380;US;1;IEDAMZQEAA@dell.com;9641742521;1;2337703160475939;2008/12;user1264;password;79;20000;F
6178;KFOSIH;IEFXVOIHKS;4072434451 Dell Way;;UZRNJWF;AL;36052;US;1;IEFXVOIHKS@dell.com;4072434451;3;9268337335437536;2011/08;user5934;password;64;20000;M
6186;CFQIWS;IEKHNNIPHK;5797678580 Dell Way;;RQGAVSM;SD;76251;US;1;IEKHNNIPHK@dell.com;5797678580;4;8974270416423679;2011/10;user359;password;67;80000;F
6188;XSQCML;IEMWMINKMZ;7691589592 Dell Way;;OJYBBYT;MI;40272;US;1;IEMWMINKMZ@dell.com;7691589592;2;6893940638750792;2011/07;user8322;password;81;60000;F
6202;STTZMU;IETUEWNNJD;1089122626 Dell Way;;OGHAUGN;WV;27575;US;1;IETUEWNNJD@dell.com;1089122626;5;7095088914036751;2010/12;user5789;password;90;40000;M
6207;ONRKIU;IEXJASAHKM;1460022256 Dell Way;;OIYJLAD;NM;21024;US;1;IEXJASAHKM@dell.com;1460022256;5;1714552124030888;2008/11;user3194;password;66;60000;F
6210;GKNAXC;IFDHPUUVRP;4872903505 Dell Way;;ZKITLBG;ME;78657;US;1;IFDHPUUVRP@dell.com;4872903505;4;3368760101497173;2010/01;user8659;password;34;80000;F
6211;HXHJLP;IFEBOLLBYS;8611910839 Dell Way;;GNFULAM;VT;40466;US;1;IFEBOLLBYS@dell.com;8611910839;1;1346037627197802;2009/02;user5889;password;40;80000;F
6213;YVGVHK;IFFGNBOHKH;3142048412 Dell Way;;BOTWWLQ;IN;56288;US;1;IFFGNBOHKH@dell.com;3142048412;2;4139555671717972;2010/11;user2368;password;33;60000;M
6221;SIEBPV;IFKEDOYAPK;4143966908 Dell Way;;BXVYTIC;GA;64471;US;1;IFKEDOYAPK@dell.com;4143966908;1;2526340737007558;2010/01;user6999;password;41;40000;F
6226;RDHUID;IFPENEVYTZ;9096014341 Dell Way;;DFRQCPW;WY;79631;US;1;IFPENEVYTZ@dell.com;9096014341;3;4901236563455314;2010/01;user9362;password;38;40000;F
6232;TCKYKA;IFSDLHIJLN;8772918372 Dell Way;;DGTXBPR;GA;70738;US;1;IFSDLHIJLN@dell.com;8772918372;3;7203975917305798;2011/08;user4938;password;71;40000;M
6235;DZKIQD;IFTJTJWILW;8611603441 Dell Way;;JIXSPWH;NE;59962;US;1;IFTJTJWILW@dell.com;8611603441;1;5150060211308301;2010/05;user9178;password;76;80000;F
6236;FMPERE;IFUDNOGLLO;2483598864 Dell Way;;FTFRFBB;MO;17181;US;1;IFUDNOGLLO@dell.com;2483598864;1;9034252204000952;2012/08;user1733;password;44;20000;F
6237;YSZFTN;IFUVPNUEAY;1949866432 Dell Way;;TJZPJLV;TX;33257;US;1;IFUVPNUEAY@dell.com;1949866432;2;2230248155072331;2011/04;user5017;password;60;80000;F
6244;FOUICC;IFZGUHUPVI;5797501454 Dell Way;;TRKESIO;KS;29740;US;1;IFZGUHUPVI@dell.com;5797501454;4;6846559814643115;2008/06;user8144;password;77;40000;F
